run_name,config_path,model_key,dataset_label,stage_name,strategy,k,checkpoint_eval,estimated_cost,gpu_id,queue_order,manifest_path,suite_name,summary_path,status,has_checkpoint_metrics,has_training_history,cfg_data_source,cfg_data_hf_dataset_id,cfg_data_hf_split,cfg_data_prepared_path,cfg_data_min_responses,cfg_data_train_fraction,cfg_data_validation_fraction,cfg_data_max_train_prompts,cfg_data_max_validation_prompts,cfg_data_max_test_prompts,cfg_data_max_reference_responses_per_prompt,cfg_selection_strategy,cfg_selection_k,cfg_selection_quality_weight_alpha,cfg_selection_embedding_model,cfg_selection_score_source,cfg_selection_reward_model_model_name,cfg_selection_reward_model_batch_size,cfg_selection_reward_model_trust_remote_code,cfg_selection_n,cfg_training_use_lora,cfg_training_max_length,cfg_training_per_device_train_batch_size,cfg_training_per_device_eval_batch_size,cfg_training_gradient_accumulation_steps,cfg_training_num_train_epochs,cfg_training_learning_rate,cfg_training_weight_decay,cfg_training_warmup_ratio,cfg_training_logging_steps,cfg_training_eval_steps,cfg_training_save_steps,cfg_training_save_total_limit,cfg_training_gradient_checkpointing,cfg_training_lora_r,cfg_training_lora_alpha,cfg_training_lora_dropout,cfg_training_optim,cfg_generation_num_return_sequences_single,cfg_generation_num_return_sequences_multi,cfg_generation_multi_k_values,cfg_generation_max_new_tokens,cfg_generation_max_length_for_eval,cfg_generation_temperature,cfg_generation_top_p,cfg_evaluation_eval_batch_size,cfg_evaluation_embedding_model,cfg_evaluation_reward_model_model_name,cfg_evaluation_reward_model_batch_size,cfg_evaluation_reward_model_trust_remote_code,cfg_model_key,cfg_model_trust_remote_code,cfg_run_name,cfg_run_seed,created_at,checkpoint_dir,train_eval_loss,train_eval_runtime,train_eval_samples_per_second,train_eval_steps_per_second,train_epoch,reference_loss,reference_perplexity,single_response_chars_mean,single_response_words_mean,single_reward_mean,single_reward_prompt_mean,single_reward_best_mean,multi_k2_response_chars_mean,multi_k2_response_words_mean,multi_k2_semantic_diversity_mean,multi_k2_reference_coverage_mean,multi_k2_reference_alignment_mean,multi_k2_reward_mean,multi_k2_reward_prompt_mean,multi_k2_reward_best_mean,multi_k4_response_chars_mean,multi_k4_response_words_mean,multi_k4_semantic_diversity_mean,multi_k4_reference_coverage_mean,multi_k4_reference_alignment_mean,multi_k4_reward_mean,multi_k4_reward_prompt_mean,multi_k4_reward_best_mean,multi_k8_response_chars_mean,multi_k8_response_words_mean,multi_k8_semantic_diversity_mean,multi_k8_reference_coverage_mean,multi_k8_reference_alignment_mean,multi_k8_reward_mean,multi_k8_reward_prompt_mean,multi_k8_reward_best_mean,multi_k16_response_chars_mean,multi_k16_response_words_mean,multi_k16_semantic_diversity_mean,multi_k16_reference_coverage_mean,multi_k16_reference_alignment_mean,multi_k16_reward_mean,multi_k16_reward_prompt_mean,multi_k16_reward_best_mean,multi_response_chars_mean,multi_response_words_mean,multi_semantic_diversity_mean,multi_reference_coverage_mean,multi_reference_alignment_mean,multi_reward_mean,multi_reward_prompt_mean,multi_reward_best_mean,count_train_prompts,count_validation_prompts,count_test_prompts,count_train_pairs,count_validation_pairs,count_test_pairs,cfg_training_max_steps,checkpoint_eval_steps,cfg_training_checkpoint_eval_steps
ultrafeedback_llama31_8b_instruct_rkon_k1_ultrafeedback_full,configs/experiments/publication_suite/ultrafeedback_llama31_8b_instruct_rkon_k1_ultrafeedback_full.yaml,llama31_8b_instruct,ultrafeedback,ultrafeedback_full,rkon,1,False,0.884,0,24,configs/experiments/publication_suite/publication_suite_v1_manifest.json,publication_suite_v1,/home/mahmood6/Desktop/projects/mrt/results/runs/ultrafeedback_llama31_8b_instruct_rkon_k1_ultrafeedback_full/summary.json,completed,False,True,hf_ultrafeedback,openbmb/UltraFeedback,train,/scratch/gilbreth/mahmood6/data/mrt/ultrafeedback/prompt_pools_publication_1600_128_256_seed7.jsonl,4,0.8,0.1,1600,128,256,4,rkon,1,1.0,sentence-transformers/all-MiniLM-L6-v2,reward_model,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,4,True,1024,1,1,16,1,0.00012,0.01,0.03,5,100,50,8,True,16,32,0.05,adamw_torch,1,16,"[2, 4, 8, 16]",128,1024,0.8,0.95,2,sentence-transformers/all-MiniLM-L6-v2,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,llama31_8b_instruct,True,ultrafeedback_llama31_8b_instruct_rkon_k1_ultrafeedback_full,7,2026-03-29T12:48:25+00:00,/scratch/gilbreth/mahmood6/runs/mrt/ultrafeedback_llama31_8b_instruct_rkon_k1_ultrafeedback_full/checkpoints,1.072953462600708,35.3507,14.031,14.031,1.0,1.0519166921989784,2.8631336081130896,442.2421875,72.265625,1.1338729858398438,1.1338729858398438,1.1338729858398438,441.611328125,72.205078125,0.31488014315254986,0.6788072443159763,0.7420794435893185,1.5519444942474365,1.5519444942474365,4.577369689941406,442.8203125,72.43359375,0.3224158810917288,0.7304359634290449,0.7499319681664929,1.5956131219863892,1.5956131219863892,6.7462158203125,441.380859375,72.0869140625,0.31873692316003144,0.7597061203559861,0.7507517367484979,1.783120572566986,1.783120572566986,8.279112339019775,440.607177734375,71.94580078125,0.32193200499750674,0.7850494667654857,0.7493313900195062,1.670082975178957,1.670082975178957,9.894981861114502,440.607177734375,71.94580078125,0.32193200499750674,0.7850494667654857,0.7493313900195062,1.670082975178957,1.670082975178957,9.894981861114502,1600,128,256,1600,512,1024,,,
ultrafeedback_llama31_8b_instruct_rkon_k2_ultrafeedback_full,configs/experiments/publication_suite/ultrafeedback_llama31_8b_instruct_rkon_k2_ultrafeedback_full.yaml,llama31_8b_instruct,ultrafeedback,ultrafeedback_full,rkon,2,True,1.147,1,24,configs/experiments/publication_suite/publication_suite_v1_manifest.json,publication_suite_v1,/home/mahmood6/Desktop/projects/mrt/results/runs/ultrafeedback_llama31_8b_instruct_rkon_k2_ultrafeedback_full/summary.json,completed,True,True,hf_ultrafeedback,openbmb/UltraFeedback,train,/scratch/gilbreth/mahmood6/data/mrt/ultrafeedback/prompt_pools_publication_1600_128_256_seed7.jsonl,4,0.8,0.1,1600,128,256,4,rkon,2,1.0,sentence-transformers/all-MiniLM-L6-v2,reward_model,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,4,True,1024,1,1,16,1,0.00012,0.01,0.03,5,100,50,8,True,16,32,0.05,adamw_torch,1,16,"[2, 4, 8, 16]",128,1024,0.8,0.95,2,sentence-transformers/all-MiniLM-L6-v2,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,llama31_8b_instruct,True,ultrafeedback_llama31_8b_instruct_rkon_k2_ultrafeedback_full,7,2026-03-28T13:53:01+00:00,/scratch/gilbreth/mahmood6/runs/mrt/ultrafeedback_llama31_8b_instruct_rkon_k2_ultrafeedback_full/checkpoints,1.0536224842071533,61.8991,8.013,8.013,1.0,1.0383450674513977,2.824538723223322,418.44140625,68.28125,1.6740684509277344,1.6740684509277344,1.6740684509277344,425.001953125,69.564453125,0.3312735615763813,0.6929427657159977,0.7560888559091836,2.183598518371582,2.183598518371582,5.131126403808594,423.4345703125,69.1748046875,0.32314557558856905,0.7329524455126375,0.7553430959815159,1.726445198059082,1.726445198059082,6.8374481201171875,423.4423828125,69.1806640625,0.3254652190953493,0.765748159494251,0.7510935196187347,1.6547733843326569,1.6547733843326569,8.432144165039062,424.010009765625,69.263916015625,0.3242424160707742,0.7892104270868003,0.7529752157861367,1.7226724699139595,1.7226724699139595,10.082207679748535,424.010009765625,69.263916015625,0.3242424160707742,0.7892104270868003,0.7529752157861367,1.7226724699139595,1.7226724699139595,10.082207679748535,1600,128,256,3200,512,1024,,,
gold_gens_llama31_8b_instruct_bkon_k1_compute_matched_equal_examples_v2,configs/experiments/publication_compute_matched_v2/gold_gens_llama31_8b_instruct_bkon_k1_compute_matched_equal_examples_v2.yaml,llama31_8b_instruct,gold_gens,gold_compute_matched_equal_examples_v2,bkon,1,True,1.196,0,2,configs/experiments/publication_compute_matched_v2/publication_gold_compute_matched_equal_examples_v2_manifest.json,publication_gold_compute_matched_equal_examples_v2,/home/mahmood6/Desktop/projects/mrt/results/runs/gold_gens_llama31_8b_instruct_bkon_k1_compute_matched_equal_examples_v2/summary.json,completed,True,True,hf_gold_labelled_gens,tlc4418/gold_labelled_gens,validation,/scratch/gilbreth/mahmood6/data/mrt/gold_labelled_gens/prompt_pools_publication_800_64_100_seed7.jsonl,4,0.8,0.1,800,64,100,32,bkon,1,1.0,sentence-transformers/all-MiniLM-L6-v2,reward_model,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,64,True,1024,1,1,16,1,0.00012,0.01,0.03,5,50,50,20,True,16,32,0.05,adamw_torch,1,16,"[2, 4, 8, 16]",128,1024,0.8,0.95,2,sentence-transformers/all-MiniLM-L6-v2,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,llama31_8b_instruct,True,gold_gens_llama31_8b_instruct_bkon_k1_compute_matched_equal_examples_v2,7,2026-03-28T09:01:59+00:00,/scratch/gilbreth/mahmood6/runs/mrt/gold_gens_llama31_8b_instruct_bkon_k1_compute_matched_equal_examples_v2/checkpoints,1.8253755569458008,135.0302,15.167,15.167,16.0,1.583303648242727,4.8710214003876535,213.6,36.48,2.014970703125,2.014970703125,2.014970703125,200.63,34.12,0.2778693890571594,0.7023966708779334,0.8209023249149322,1.95418701171875,1.95418701171875,5.7186669921875,203.7625,34.4375,0.28308285772800446,0.744026083946228,0.8231183081865311,1.759607696533203,1.759607696533203,7.580888671875,201.69625,34.415,0.2732901394367218,0.765341354906559,0.8282605326175689,2.0186939239501953,2.0186939239501953,9.870693359375,204.470625,34.879375,0.2794828176498413,0.7866158682107925,0.8265887153148651,1.837927062511444,1.837927062511444,11.5565478515625,204.470625,34.879375,0.2794828176498413,0.7866158682107925,0.8265887153148651,1.837927062511444,1.837927062511444,11.5565478515625,800,64,100,800,2048,3200,800.0,"50,100,200,400,800","[50, 100, 200, 400, 800]"
gold_gens_llama31_8b_instruct_bkon_k2_compute_matched_equal_examples_v2,configs/experiments/publication_compute_matched_v2/gold_gens_llama31_8b_instruct_bkon_k2_compute_matched_equal_examples_v2.yaml,llama31_8b_instruct,gold_gens,gold_compute_matched_equal_examples_v2,bkon,2,True,1.242,0,7,configs/experiments/publication_compute_matched_v2/publication_gold_compute_matched_equal_examples_v2_manifest.json,publication_gold_compute_matched_equal_examples_v2,/home/mahmood6/Desktop/projects/mrt/results/runs/gold_gens_llama31_8b_instruct_bkon_k2_compute_matched_equal_examples_v2/summary.json,completed,True,True,hf_gold_labelled_gens,tlc4418/gold_labelled_gens,validation,/scratch/gilbreth/mahmood6/data/mrt/gold_labelled_gens/prompt_pools_publication_800_64_100_seed7.jsonl,4,0.8,0.1,800,64,100,32,bkon,2,1.0,sentence-transformers/all-MiniLM-L6-v2,reward_model,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,64,True,1024,1,1,16,1,0.00012,0.01,0.03,5,50,50,20,True,16,32,0.05,adamw_torch,1,16,"[2, 4, 8, 16]",128,1024,0.8,0.95,2,sentence-transformers/all-MiniLM-L6-v2,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,llama31_8b_instruct,True,gold_gens_llama31_8b_instruct_bkon_k2_compute_matched_equal_examples_v2,7,2026-03-28T22:48:48+00:00,/scratch/gilbreth/mahmood6/runs/mrt/gold_gens_llama31_8b_instruct_bkon_k2_compute_matched_equal_examples_v2/checkpoints,1.8006501197814941,121.9805,16.79,16.79,8.0,1.563860495905392,4.777228162122517,208.21,35.81,4.030625,4.030625,4.030625,207.375,35.425,0.23419082999229432,0.7099430629611015,0.8400986027717591,3.9183392333984375,3.9183392333984375,6.850526123046875,203.0275,34.6125,0.22874052822589874,0.7454132199287414,0.8435949563980103,4.090304870605468,4.090304870605468,9.43353515625,202.13875,34.44125,0.23000815153121948,0.7653699520230294,0.8408060321211814,4.3214640808105464,4.3214640808105464,11.3588671875,203.976875,34.724375,0.23880711197853088,0.7828092312812805,0.8392277693748474,4.468049697875976,4.468049697875976,13.12265625,203.976875,34.724375,0.23880711197853088,0.7828092312812805,0.8392277693748474,4.468049697875976,4.468049697875976,13.12265625,800,64,100,1600,2048,3200,800.0,"50,100,200,400,800","[50, 100, 200, 400, 800]"
gold_gens_llama31_8b_instruct_bkon_k4_compute_matched_equal_examples_v2,configs/experiments/publication_compute_matched_v2/gold_gens_llama31_8b_instruct_bkon_k4_compute_matched_equal_examples_v2.yaml,llama31_8b_instruct,gold_gens,gold_compute_matched_equal_examples_v2,bkon,4,True,1.334,0,5,configs/experiments/publication_compute_matched_v2/publication_gold_compute_matched_equal_examples_v2_manifest.json,publication_gold_compute_matched_equal_examples_v2,/home/mahmood6/Desktop/projects/mrt/results/runs/gold_gens_llama31_8b_instruct_bkon_k4_compute_matched_equal_examples_v2/summary.json,completed,True,True,hf_gold_labelled_gens,tlc4418/gold_labelled_gens,validation,/scratch/gilbreth/mahmood6/data/mrt/gold_labelled_gens/prompt_pools_publication_800_64_100_seed7.jsonl,4,0.8,0.1,800,64,100,32,bkon,4,1.0,sentence-transformers/all-MiniLM-L6-v2,reward_model,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,64,True,1024,1,1,16,1,0.00012,0.01,0.03,5,50,50,20,True,16,32,0.05,adamw_torch,1,16,"[2, 4, 8, 16]",128,1024,0.8,0.95,2,sentence-transformers/all-MiniLM-L6-v2,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,llama31_8b_instruct,True,gold_gens_llama31_8b_instruct_bkon_k4_compute_matched_equal_examples_v2,7,2026-03-28T17:18:38+00:00,/scratch/gilbreth/mahmood6/runs/mrt/gold_gens_llama31_8b_instruct_bkon_k4_compute_matched_equal_examples_v2/checkpoints,1.736717939376831,124.5524,16.443,16.443,4.0,1.5275134810479358,4.60670790285907,171.52,29.65,2.3428173828125,2.3428173828125,2.3428173828125,165.93,28.235,0.27735314905643466,0.6973592847585678,0.8196678107976914,1.633441162109375,1.633441162109375,4.8871630859375,168.6925,28.8375,0.2665322357416153,0.73495111733675,0.8237570595741271,2.2126605224609377,2.2126605224609377,8.1113427734375,163.79,27.955,0.2603757661581039,0.7614302907884121,0.8268843752145767,1.9448480224609375,1.9448480224609375,9.8838525390625,162.61,27.865625,0.26401864051818846,0.7914057970046997,0.8269179111719132,1.9786680603027345,1.9786680603027345,11.1183056640625,162.61,27.865625,0.26401864051818846,0.7914057970046997,0.8269179111719132,1.9786680603027345,1.9786680603027345,11.1183056640625,800,64,100,3200,2048,3200,800.0,"50,100,200,400,800","[50, 100, 200, 400, 800]"
gold_gens_llama31_8b_instruct_bkon_k8_compute_matched_equal_examples_v2,configs/experiments/publication_compute_matched_v2/gold_gens_llama31_8b_instruct_bkon_k8_compute_matched_equal_examples_v2.yaml,llama31_8b_instruct,gold_gens,gold_compute_matched_equal_examples_v2,bkon,8,True,1.518,1,8,configs/experiments/publication_compute_matched_v2/publication_gold_compute_matched_equal_examples_v2_manifest.json,publication_gold_compute_matched_equal_examples_v2,/home/mahmood6/Desktop/projects/mrt/results/runs/gold_gens_llama31_8b_instruct_bkon_k8_compute_matched_equal_examples_v2/summary.json,completed,True,True,hf_gold_labelled_gens,tlc4418/gold_labelled_gens,validation,/scratch/gilbreth/mahmood6/data/mrt/gold_labelled_gens/prompt_pools_publication_800_64_100_seed7.jsonl,4,0.8,0.1,800,64,100,32,bkon,8,1.0,sentence-transformers/all-MiniLM-L6-v2,reward_model,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,64,True,1024,1,1,16,1,0.00012,0.01,0.03,5,50,50,20,True,16,32,0.05,adamw_torch,1,16,"[2, 4, 8, 16]",128,1024,0.8,0.95,2,sentence-transformers/all-MiniLM-L6-v2,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,llama31_8b_instruct,True,gold_gens_llama31_8b_instruct_bkon_k8_compute_matched_equal_examples_v2,7,2026-03-29T03:56:26+00:00,/scratch/gilbreth/mahmood6/runs/mrt/gold_gens_llama31_8b_instruct_bkon_k8_compute_matched_equal_examples_v2/checkpoints,1.7212047576904297,115.091,17.795,17.795,2.0,1.5114333512773737,4.533223841978029,171.71,29.76,3.7069281005859374,3.7069281005859374,3.7069281005859374,170.94,29.835,0.24239368081092835,0.7049481204152107,0.841508610099554,2.7278564453125,2.7278564453125,5.09525390625,170.615,29.585,0.24548701405525208,0.7379736620187759,0.8429073175787926,2.73640380859375,2.73640380859375,8.3453125,170.0025,29.31125,0.2396685963869095,0.7646309044957161,0.8493766009807586,2.609964599609375,2.609964599609375,9.707255859375,172.58625,29.71875,0.23769357025623322,0.783957953453064,0.8490288120508194,2.684014916419983,2.684014916419983,10.87810546875,172.58625,29.71875,0.23769357025623322,0.783957953453064,0.8490288120508194,2.684014916419983,2.684014916419983,10.87810546875,800,64,100,6400,2048,3200,800.0,"50,100,200,400,800","[50, 100, 200, 400, 800]"
gold_gens_llama31_8b_instruct_bkon_k16_compute_matched_equal_examples_v2,configs/experiments/publication_compute_matched_v2/gold_gens_llama31_8b_instruct_bkon_k16_compute_matched_equal_examples_v2.yaml,llama31_8b_instruct,gold_gens,gold_compute_matched_equal_examples_v2,bkon,16,True,1.886,1,2,configs/experiments/publication_compute_matched_v2/publication_gold_compute_matched_equal_examples_v2_manifest.json,publication_gold_compute_matched_equal_examples_v2,/home/mahmood6/Desktop/projects/mrt/results/runs/gold_gens_llama31_8b_instruct_bkon_k16_compute_matched_equal_examples_v2/summary.json,completed,True,True,hf_gold_labelled_gens,tlc4418/gold_labelled_gens,validation,/scratch/gilbreth/mahmood6/data/mrt/gold_labelled_gens/prompt_pools_publication_800_64_100_seed7.jsonl,4,0.8,0.1,800,64,100,32,bkon,16,1.0,sentence-transformers/all-MiniLM-L6-v2,reward_model,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,64,True,1024,1,1,16,1,0.00012,0.01,0.03,5,50,50,20,True,16,32,0.05,adamw_torch,1,16,"[2, 4, 8, 16]",128,1024,0.8,0.95,2,sentence-transformers/all-MiniLM-L6-v2,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,llama31_8b_instruct,True,gold_gens_llama31_8b_instruct_bkon_k16_compute_matched_equal_examples_v2,7,2026-03-28T09:01:12+00:00,/scratch/gilbreth/mahmood6/runs/mrt/gold_gens_llama31_8b_instruct_bkon_k16_compute_matched_equal_examples_v2/checkpoints,1.6911922693252563,151.1435,13.55,13.55,1.0,1.4807327937893568,4.396165983995658,181.23,30.7,2.0317333984375,2.0317333984375,2.0317333984375,180.665,30.43,0.2503566706180573,0.7141967424750328,0.8466128736734391,2.498818359375,2.498818359375,5.83390625,185.235,31.23,0.2524764120578766,0.7584534686803818,0.8465945890545845,2.61921142578125,2.61921142578125,7.7517578125,182.255,30.8975,0.25454720795154573,0.7804494869709014,0.8447024124860764,2.262340087890625,2.262340087890625,9.4165625,179.788125,30.61875,0.24955103278160096,0.7973695686459541,0.8444842958450317,2.137003936767578,2.137003936767578,10.6136474609375,179.788125,30.61875,0.24955103278160096,0.7973695686459541,0.8444842958450317,2.137003936767578,2.137003936767578,10.6136474609375,800,64,100,12800,2048,3200,800.0,"50,100,200,400,800","[50, 100, 200, 400, 800]"
gold_gens_llama31_8b_instruct_dbkon_k2_compute_matched_equal_examples_v2,configs/experiments/publication_compute_matched_v2/gold_gens_llama31_8b_instruct_dbkon_k2_compute_matched_equal_examples_v2.yaml,llama31_8b_instruct,gold_gens,gold_compute_matched_equal_examples_v2,dbkon,2,True,1.391,1,4,configs/experiments/publication_compute_matched_v2/publication_gold_compute_matched_equal_examples_v2_manifest.json,publication_gold_compute_matched_equal_examples_v2,/home/mahmood6/Desktop/projects/mrt/results/runs/gold_gens_llama31_8b_instruct_dbkon_k2_compute_matched_equal_examples_v2/summary.json,completed,True,True,hf_gold_labelled_gens,tlc4418/gold_labelled_gens,validation,/scratch/gilbreth/mahmood6/data/mrt/gold_labelled_gens/prompt_pools_publication_800_64_100_seed7.jsonl,4,0.8,0.1,800,64,100,32,dbkon,2,0.75,sentence-transformers/all-MiniLM-L6-v2,reward_model,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,64,True,1024,1,1,16,1,0.00012,0.01,0.03,5,50,50,20,True,16,32,0.05,adamw_torch,1,16,"[2, 4, 8, 16]",128,1024,0.8,0.95,2,sentence-transformers/all-MiniLM-L6-v2,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,llama31_8b_instruct,True,gold_gens_llama31_8b_instruct_dbkon_k2_compute_matched_equal_examples_v2,7,2026-03-28T15:22:47+00:00,/scratch/gilbreth/mahmood6/runs/mrt/gold_gens_llama31_8b_instruct_dbkon_k2_compute_matched_equal_examples_v2/checkpoints,1.7631700038909912,135.7673,15.085,15.085,8.0,1.5360350831970573,4.646132175231818,195.71,33.3,4.72974609375,4.72974609375,4.72974609375,186.685,31.865,0.2661221396923065,0.6962109720706939,0.8170198446512222,4.09470703125,4.09470703125,6.82955078125,188.8175,32.3525,0.24870936036109925,0.7348251304030419,0.8302799361944199,3.9107373046875,3.9107373046875,8.8675390625,188.17875,32.11125,0.24384289383888244,0.7590716402232647,0.8356095299124717,4.326493988037109,4.326493988037109,10.86046875,188.839375,32.225,0.24695545554161072,0.7773739472031593,0.8352549788355828,4.308800125122071,4.308800125122071,12.067998046875,188.839375,32.225,0.24695545554161072,0.7773739472031593,0.8352549788355828,4.308800125122071,4.308800125122071,12.067998046875,800,64,100,1600,2048,3200,800.0,"50,100,200,400,800","[50, 100, 200, 400, 800]"
gold_gens_llama31_8b_instruct_dbkon_k4_compute_matched_equal_examples_v2,configs/experiments/publication_compute_matched_v2/gold_gens_llama31_8b_instruct_dbkon_k4_compute_matched_equal_examples_v2.yaml,llama31_8b_instruct,gold_gens,gold_compute_matched_equal_examples_v2,dbkon,4,True,1.494,0,3,configs/experiments/publication_compute_matched_v2/publication_gold_compute_matched_equal_examples_v2_manifest.json,publication_gold_compute_matched_equal_examples_v2,/home/mahmood6/Desktop/projects/mrt/results/runs/gold_gens_llama31_8b_instruct_dbkon_k4_compute_matched_equal_examples_v2/summary.json,completed,True,True,hf_gold_labelled_gens,tlc4418/gold_labelled_gens,validation,/scratch/gilbreth/mahmood6/data/mrt/gold_labelled_gens/prompt_pools_publication_800_64_100_seed7.jsonl,4,0.8,0.1,800,64,100,32,dbkon,4,0.75,sentence-transformers/all-MiniLM-L6-v2,reward_model,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,64,True,1024,1,1,16,1,0.00012,0.01,0.03,5,50,50,20,True,16,32,0.05,adamw_torch,1,16,"[2, 4, 8, 16]",128,1024,0.8,0.95,2,sentence-transformers/all-MiniLM-L6-v2,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,llama31_8b_instruct,True,gold_gens_llama31_8b_instruct_dbkon_k4_compute_matched_equal_examples_v2,7,2026-03-28T11:46:55+00:00,/scratch/gilbreth/mahmood6/runs/mrt/gold_gens_llama31_8b_instruct_dbkon_k4_compute_matched_equal_examples_v2/checkpoints,1.7070434093475342,116.3839,17.597,17.597,4.0,1.5030405643116682,4.495336671872036,166.51,29.17,0.7800341796875,0.7800341796875,0.7800341796875,180.05,31.115,0.2982983011007309,0.693044086098671,0.8136410543322563,0.99396484375,0.99396484375,4.3300390625,178.735,30.75,0.2877306741476059,0.7306221625208855,0.8171864199638367,0.8302569580078125,0.8302569580078125,6.7827734375,175.17625,30.04375,0.3063752979040146,0.7646545749902726,0.8136601883172989,0.69957763671875,0.69957763671875,8.6610205078125,176.105625,30.23625,0.30236395239830016,0.78798998773098,0.8170720714330674,0.7057701110839844,0.7057701110839844,10.1376025390625,176.105625,30.23625,0.30236395239830016,0.78798998773098,0.8170720714330674,0.7057701110839844,0.7057701110839844,10.1376025390625,800,64,100,3200,2048,3200,800.0,"50,100,200,400,800","[50, 100, 200, 400, 800]"
gold_gens_llama31_8b_instruct_dbkon_k8_compute_matched_equal_examples_v2,configs/experiments/publication_compute_matched_v2/gold_gens_llama31_8b_instruct_dbkon_k8_compute_matched_equal_examples_v2.yaml,llama31_8b_instruct,gold_gens,gold_compute_matched_equal_examples_v2,dbkon,8,True,1.7,0,8,configs/experiments/publication_compute_matched_v2/publication_gold_compute_matched_equal_examples_v2_manifest.json,publication_gold_compute_matched_equal_examples_v2,/home/mahmood6/Desktop/projects/mrt/results/runs/gold_gens_llama31_8b_instruct_dbkon_k8_compute_matched_equal_examples_v2/summary.json,completed,True,True,hf_gold_labelled_gens,tlc4418/gold_labelled_gens,validation,/scratch/gilbreth/mahmood6/data/mrt/gold_labelled_gens/prompt_pools_publication_800_64_100_seed7.jsonl,4,0.8,0.1,800,64,100,32,dbkon,8,0.75,sentence-transformers/all-MiniLM-L6-v2,reward_model,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,64,True,1024,1,1,16,1,0.00012,0.01,0.03,5,50,50,20,True,16,32,0.05,adamw_torch,1,16,"[2, 4, 8, 16]",128,1024,0.8,0.95,2,sentence-transformers/all-MiniLM-L6-v2,Skywork/Skywork-Reward-V2-Llama-3.1-8B,8,True,llama31_8b_instruct,True,gold_gens_llama31_8b_instruct_dbkon_k8_compute_matched_equal_examples_v2,7,2026-03-29T01:32:44+00:00,/scratch/gilbreth/mahmood6/runs/mrt/gold_gens_llama31_8b_instruct_dbkon_k8_compute_matched_equal_examples_v2/checkpoints,1.6764283180236816,117.6237,17.411,17.411,2.0,1.482169347233139,4.402485849704978,178.71,30.56,1.35197265625,1.35197265625,1.35197265625,180.975,31.32,0.3008075243234634,0.6951639328896999,0.8179212993383408,1.35702392578125,1.35702392578125,4.4703564453125,184.735,31.81,0.30707515716552736,0.7415811863541603,0.8188872662186623,0.790548095703125,0.790548095703125,7.1218310546875,181.86875,31.21375,0.3012064301967621,0.7678445440530777,0.8178871735930443,0.6575058746337891,0.6575058746337891,9.157734375,184.539375,31.700625,0.29356281757354735,0.7964305484294891,0.8227393320202827,0.7461836624145508,0.7461836624145508,10.42941650390625,184.539375,31.700625,0.29356281757354735,0.7964305484294891,0.8227393320202827,0.7461836624145508,0.7461836624145508,10.42941650390625,800,64,100,6400,2048,3200,800.0,"50,100,200,400,800","[50, 100, 200, 400, 800]"
